0.0135135,9.63249,9.6419,9.66018,
0.0133333,9.6617,9.66067,9.62827,
0.0131579,9.63448,9.64051,9.65905,
0.012987,9.66059,9.66069,9.62781,
0.0128205,9.63646,9.63926,9.65907,
0.0126582,9.65959,9.66048,9.62689,
0.0125,9.63834,9.63807,9.65847,
0.0123457,9.65866,9.66019,9.62733,
0.0121951,9.6397,9.63691,9.6582,
0.0120482,9.6573,9.66,9.62636,
0.0119048,9.64147,9.63579,9.65856,
0.0117647,9.65652,9.65969,9.62623,
0.0116279,9.64254,9.63486,9.65778,
0.0114943,9.65546,9.65936,9.62537,
0.0113636,9.64391,9.63387,9.65723,
0.011236,9.65446,9.65913,9.62453,
0.0111111,9.64477,9.63297,9.65641,
0.010989,9.65337,9.65873,9.62471,
0.0108696,9.64579,9.63219,9.65621,
0.0107527,9.65255,9.65838,9.62571,
0.0106383,9.64655,9.63137,9.65545,
0.0105263,9.65157,9.65801,9.62558,
0.0104167,9.6474,9.63065,9.6551,
0.0103093,9.65031,9.65759,9.62588,
0.0102041,9.6483,9.6298,9.65541,
0.010101,9.64958,9.65723,9.6267,
0.01,9.64873,9.62947,9.65436,
0.00990099,9.6485,9.65679,9.62733,
0.00980392,9.64911,9.62896,9.65359,
0.00970874,9.64735,9.65644,9.62707,
0.00961538,9.64984,9.62862,9.65382,
0.00952381,9.64664,9.65603,9.62785,
0.00943396,9.65041,9.62876,9.65344,
0.00934579,9.64583,9.65559,9.6294,
0.00925926,9.65078,9.62994,9.65273,
0.00917431,9.64483,9.6552,9.62946,
0.00909091,9.6509,9.63091,9.65288,
0.00900901,9.64411,9.65475,9.62958,
0.00892857,9.65122,9.63194,9.65207,
0.00884956,9.64318,9.65448,9.63083,
0.00877193,9.65123,9.63314,9.65237,
0.00869565,9.64194,9.65382,9.63056,
0.00862069,9.65136,9.63407,9.65179,
0.00854701,9.64145,9.65344,9.63121,
0.00847458,9.65159,9.6348,9.65162,
0.00840336,9.64058,9.65305,9.63192,
0.00833333,9.65194,9.6359,9.65216,
0.00826446,9.63983,9.65263,9.6333,
0.00819672,9.65181,9.63673,9.65143,
0.00813008,9.63915,9.65218,9.63245,
0.00806452,9.6517,9.63735,9.65005,
0.008,9.638,9.65187,9.63339,
0.00793651,9.65159,9.63792,9.64957,
0.00787402,9.63746,9.65134,9.63284,
0.0078125,9.65203,9.63861,9.65072,
0.00775194,9.63686,9.65091,9.63496,
0.00769231,9.65183,9.63937,9.65088,
0.00763359,9.63628,9.65048,9.63503,
0.00757576,9.65156,9.63988,9.64907,
0.0075188,9.63566,9.65027,9.63478,
0.00746269,9.65177,9.64059,9.64907,
0.00740741,9.63495,9.64984,9.63571,
0.00735294,9.65131,9.64088,9.64976,
0.00729927,9.63424,9.64933,9.63645,
0.00724638,9.6513,9.64145,9.64924,
0.00719424,9.63338,9.64896,9.63532,
0.00714286,9.65112,9.64187,9.64854,
0.0070922,9.63299,9.64861,9.63615,
0.00704225,9.65137,9.64239,9.64829,
0.00699301,9.63245,9.64823,9.637,
0.00694444,9.65083,9.64271,9.64741,
0.00689655,9.63181,9.64768,9.63594,
0.00684932,9.65068,9.64313,9.6488,
0.00680272,9.63169,9.64738,9.6374,
0.00675676,9.65029,9.64343,9.64668,
0.00671141,9.63135,9.64683,9.637,
0.00666667,9.65029,9.64396,9.64716,
0.00662252,9.63115,9.64653,9.63671,
0.00657895,9.65003,9.64404,9.64765,
0.00653595,9.63207,9.64626,9.63715,
0.00649351,9.65013,9.64414,9.64715,
0.00645161,9.63274,9.64574,9.63786,
0.00641026,9.64991,9.6446,9.6469,
0.00636943,9.63376,9.64541,9.63754,
0.00632911,9.6494,9.64486,9.64687,
0.00628931,9.63439,9.64492,9.63927,
0.00625,9.64921,9.64515,9.64583,
0.00621118,9.63535,9.64461,9.63819,
0.00617284,9.64863,9.64541,9.64702,
0.00613497,9.63588,9.64411,9.63936,
0.00609756,9.6484,9.64546,9.64545,
0.00606061,9.63672,9.64395,9.63959,
0.0060241,9.6485,9.64546,9.64688,
0.00598802,9.63713,9.64357,9.63833,
0.00595238,9.64821,9.64576,9.64677,
0.00591716,9.63784,9.64331,9.64024,
0.00588235,9.64819,9.64598,9.6459,
0.00584795,9.63806,9.64286,9.63851,
0.00581395,9.64773,9.64597,9.64544,
0.00578035,9.63856,9.64249,9.6401,
0.00574713,9.64762,9.64619,9.64628,
0.00571429,9.63932,9.64223,9.64087,
0.00568182,9.64698,9.64616,9.64558,
0.00564972,9.63958,9.64188,9.64021,
0.00561798,9.64664,9.64639,9.64421,
0.00558659,9.6401,9.6416,9.64086,
0.00555556,9.64658,9.64631,9.64405,
0.00552486,9.64088,9.64106,9.64077,
0.00549451,9.64595,9.64648,9.64464,
0.00546448,9.64111,9.64095,9.64134,
0.00543478,9.64566,9.64651,9.64454,
0.00540541,9.64158,9.64053,9.64117,
0.00537634,9.64558,9.64641,9.64376,
0.00534759,9.64148,9.63996,9.64175,
0.00531915,9.64493,9.64653,9.64367,
0.00529101,9.64159,9.63965,9.64164,
0.00526316,9.64455,9.64671,9.64287,
0.0052356,9.64193,9.63936,9.64086,
0.00520833,9.6444,9.64689,9.64382,
0.00518135,9.64252,9.63931,9.64172,
0.00515464,9.6445,9.6467,9.64414,
0.00512821,9.64246,9.63893,9.64109,
0.00510204,9.644,9.64693,9.64292,
0.00507614,9.64259,9.63874,9.63994,
0.00505051,9.64375,9.64655,9.6435,
0.00502513,9.64297,9.63838,9.6404,
0.005,9.64371,9.64679,9.64348,
0.00497512,9.64353,9.638,9.64276,
0.00495049,9.64301,9.6466,9.64207,
0.00492611,9.64344,9.63785,9.64121,
0.00490196,9.64247,9.64683,9.64238,
0.00487805,9.64352,9.63748,9.64152,
0.00485437,9.6422,9.64639,9.64217,
0.00483092,9.64383,9.63712,9.64121,
0.00480769,9.64209,9.64682,9.64141,
0.00478469,9.64433,9.63671,9.64289,
0.0047619,9.64222,9.64676,9.64259,
0.00473934,9.64409,9.6365,9.64069,
0.00471698,9.64164,9.64648,9.64233,
0.00469484,9.64403,9.63625,9.64037,
0.0046729,9.64124,9.64634,9.64157,
0.00465116,9.64418,9.63599,9.64214,
0.00462963,9.64108,9.64661,9.64293,
0.00460829,9.64447,9.63546,9.64073,
0.00458716,9.64106,9.64642,9.64109,
0.00456621,9.64495,9.63537,9.64157,
0.00454545,9.64026,9.64659,9.64046,
0.00452489,9.64464,9.63521,9.64079,
0.0045045,9.63963,9.64648,9.64202,
0.00448431,9.64451,9.63481,9.64228,
0.00446429,9.63923,9.64656,9.64038,
0.00444444,9.64456,9.63478,9.64071,
0.00442478,9.63897,9.64631,9.64099,
0.00440529,9.64477,9.63469,9.64126,
0.00438596,9.63888,9.64598,9.64115,
0.00436681,9.64513,9.63429,9.64124,
0.00434783,9.63896,9.64606,9.64095,
0.004329,9.64464,9.63432,9.64275,
0.00431034,9.63823,9.64581,9.63928,
0.00429185,9.64534,9.63409,9.64191,
0.0042735,9.63765,9.6462,9.63978,
0.00425532,9.64517,9.63401,9.64248,
0.00423729,9.63826,9.64599,9.641,
0.00421941,9.64516,9.63389,9.64264,
0.00420168,9.63807,9.64546,9.64076,
0.0041841,9.64529,9.63403,9.64237,
0.00416667,9.63693,9.64558,9.6391,
0.00414938,9.64557,9.63437,9.64172,
0.00413223,9.63696,9.64582,9.64081,
0.00411523,9.64491,9.63433,9.6423,
0.00409836,9.63722,9.64545,9.63948,
0.00408163,9.64549,9.63499,9.64377,
0.00406504,9.63654,9.64549,9.63942,
0.00404858,9.64514,9.63494,9.64373,
0.00403226,9.63596,9.64566,9.63906,
0.00401606,9.64492,9.63532,9.64331,
0.004,9.63552,9.64544,9.63825,
0.00398406,9.64481,9.63528,9.64249,
0.00396825,9.63526,9.64535,9.64007,
0.00395257,9.64485,9.63592,9.64136,
0.00393701,9.63518,9.64511,9.63859,
0.00392157,9.64507,9.63616,9.64285,
0.00390625,9.63524,9.64478,9.63974,
0.00389105,9.64538,9.63678,9.64392,
0.00387597,9.63538,9.64453,9.64063,
0.003861,9.64468,9.63668,9.64353,
0.00384615,9.63461,9.64442,9.63991,
0.00383142,9.64527,9.63698,9.64397,
0.00381679,9.63394,9.64471,9.63888,
0.00380228,9.64483,9.63744,9.64286,
0.00378788,9.63461,9.64485,9.63868,
0.00377358,9.6445,9.63742,9.64153,
0.0037594,9.63426,9.64455,9.64013,
0.00374532,9.64432,9.63749,9.64284,
0.00373134,9.63417,9.64411,9.63811,
0.00371747,9.64425,9.63831,9.64083,
0.0037037,9.63443,9.64431,9.63893,
0.00369004,9.64428,9.63833,9.64161,
0.00367647,9.63497,9.64439,9.63943,
0.003663,9.64442,9.63845,9.64206,
0.00364964,9.6344,9.6437,9.63837,
0.00363636,9.64471,9.63843,9.64218,
0.00362319,9.63514,9.64367,9.63831,
0.00361011,9.64391,9.63878,9.64093,
0.00359712,9.63601,9.64409,9.638,
0.00358423,9.64438,9.63865,9.64364,
0.00357143,9.63573,9.64341,9.63602,
0.00355872,9.6438,9.63924,9.64179,
0.0035461,9.63682,9.64375,9.6383,
0.00353357,9.6445,9.63961,9.64401,
0.00352113,9.63674,9.64357,9.63925,
0.00350877,9.64415,9.63917,9.64143,
0.0034965,9.63678,9.64352,9.63638,
0.00348432,9.64385,9.63974,9.6419,
0.00347222,9.63691,9.64328,9.63668,
0.00346021,9.64365,9.63982,9.6421,
0.00344828,9.63713,9.64283,9.63659,
0.00343643,9.64359,9.63998,9.64214,
0.00342466,9.63745,9.64278,9.63634,
0.00341297,9.64356,9.63992,9.64182,
0.00340136,9.63789,9.6428,9.63577,
0.00338983,9.64371,9.64028,9.64463,
0.00337838,9.63838,9.64297,9.6384,
0.003367,9.64391,9.64044,9.64378,
0.0033557,9.63767,9.64227,9.63591,
0.00334448,9.64292,9.64067,9.6414,
0.00333333,9.63836,9.64233,9.63815,
0.00332226,9.64338,9.64034,9.64354,
0.00331126,9.63917,9.64212,9.63657,
0.00330033,9.64253,9.64109,9.64053,
0.00328947,9.63872,9.64234,9.63685,
0.00327869,9.64316,9.64092,9.64216,
0.00326797,9.63972,9.64167,9.63843,
0.00325733,9.64253,9.64055,9.64236,
0.00324675,9.63946,9.64207,9.63824,
0.00323625,9.64336,9.64092,9.64355,
0.00322581,9.63924,9.64193,9.63434,
0.00321543,9.6429,9.64137,9.64318,
0.00320513,9.63913,9.64152,9.63735,
0.00319489,9.64253,9.6409,9.64241,
0.00318471,9.64051,9.64158,9.63799,
0.0031746,9.64232,9.64118,9.64159,
0.00316456,9.64057,9.64136,9.6369,
0.00315457,9.64207,9.64156,9.64421,
0.00314465,9.64071,9.64153,9.63559,
0.0031348,9.64199,9.64167,9.64289,
0.003125,9.64091,9.64115,9.63787,
0.00311526,9.642,9.6415,9.64123,
0.00310559,9.63981,9.64117,9.63467,
0.00309598,9.64205,9.64144,9.64327,
0.00308642,9.64018,9.64129,9.63642,
0.00307692,9.64222,9.64178,9.64508,
0.00306748,9.64065,9.64078,9.6343,
0.0030581,9.64103,9.64155,9.64135,
0.00304878,9.64119,9.64039,9.63564,
0.00303951,9.64138,9.64205,9.64269,
0.0030303,9.64037,9.6404,9.63537,
0.00302115,9.6418,9.64157,9.64391,
0.00301205,9.64107,9.64016,9.63629,
0.003003,9.64079,9.64191,9.64344,
0.00299401,9.64039,9.64033,9.63567,
0.00298507,9.64136,9.64159,9.64412,
0.00297619,9.64121,9.63986,9.63625,
0.00296736,9.64056,9.6417,9.64323,
0.00295858,9.64068,9.6402,9.63523,
0.00294985,9.64131,9.64225,9.64357,
0.00294118,9.64169,9.63989,9.63539,
0.00293255,9.64066,9.64213,9.64229,
0.00292398,9.6413,9.64002,9.63403,
0.00291545,9.64001,9.64173,9.64075,
0.00290698,9.64095,9.6395,9.63214,
0.00289855,9.64104,9.64252,9.64464,
0.00289017,9.6422,9.63941,9.63585,
0.00288184,9.64056,9.64262,9.64261,
0.00287356,9.642,9.63938,9.63377,
0.00286533,9.6402,9.64205,9.64468,
0.00285714,9.64188,9.6394,9.6356,
0.002849,9.63989,9.64267,9.64239,
0.00284091,9.6418,9.63916,9.6331,
0.00283286,9.63964,9.64261,9.64395,
0.00282486,9.6418,9.63898,9.63464,
0.0028169,9.63945,9.64261,9.64117,
0.00280899,9.64187,9.63926,9.63597,
0.00280112,9.63936,9.64191,9.64247,
0.0027933,9.64201,9.6392,9.63287,
0.00278552,9.63935,9.64245,9.64362,
0.00277778,9.64219,9.63847,9.63393,
0.00277008,9.63941,9.64262,9.64445,
0.00276243,9.64248,9.63894,9.6348,
0.00275482,9.63948,9.64253,9.64095,
0.00274725,9.64279,9.63833,9.63562,
0.00273973,9.63806,9.64284,9.63987,
0.00273224,9.64158,9.6382,9.6346,
0.0027248,9.63831,9.64245,9.64032,
0.00271739,9.64205,9.63846,9.63501,
0.00271003,9.63864,9.64212,9.64053,
0.0027027,9.64257,9.63806,9.63528,
0.00269542,9.63903,9.64264,9.64059,
0.00268817,9.64152,9.63804,9.6338,
0.00268097,9.6378,9.64246,9.64329,
0.0026738,9.64217,9.63778,9.63357,
0.00266667,9.63833,9.6427,9.64313,
0.00265957,9.64289,9.63791,9.6334,
0.00265252,9.63729,9.64301,9.64096,
0.0026455,9.64201,9.6377,9.63583,
0.00263852,9.63791,9.64216,9.6404,
0.00263158,9.64285,9.638,9.63529,
0.00262467,9.63694,9.64219,9.64245,
0.0026178,9.64207,9.63753,9.63281,
0.00261097,9.63772,9.64265,9.64158,
0.00260417,9.64304,9.63713,9.63644,
0.0025974,9.63691,9.64239,9.64344,
0.00259067,9.6424,9.63759,9.63376,
0.00258398,9.63777,9.64303,9.64214,
0.00257732,9.64178,9.63692,9.63551,
0.00257069,9.63711,9.64285,9.64356,
0.0025641,9.64293,9.63668,9.63395,
0.00255754,9.63644,9.64275,9.64027,
0.00255102,9.64242,9.6373,9.6354,
0.00254453,9.63751,9.64228,9.64335,
0.00253807,9.64201,9.63635,9.63662,
0.00253165,9.637,9.64273,9.6444,
0.00252525,9.6416,9.63628,9.63315,
0.00251889,9.63643,9.64234,9.64055,
0.00251256,9.64301,9.6371,9.63583,
0.00250627,9.63601,9.64288,9.64129,
0.0025,9.64269,9.63631,9.63651,
0.00249377,9.63559,9.64221,9.64194,
0.00248756,9.64244,9.63598,9.6373,
0.00248139,9.63704,9.64239,9.64425,
0.00247525,9.64226,9.63655,9.6379,
0.00246914,9.63674,9.64265,9.64469,
0.00246305,9.64214,9.63632,9.63825,
0.002457,9.63653,9.64255,9.64005,
0.00245098,9.64202,9.63574,9.63358,
0.00244499,9.63642,9.64207,9.64005,
0.00243902,9.64199,9.63608,9.63356,
0.00243309,9.63625,9.64207,9.64006,
0.00242718,9.64201,9.63559,9.63366,
0.00242131,9.63624,9.64256,9.63995,
0.00241546,9.64207,9.63557,9.63835,
0.00240964,9.63627,9.64219,9.64442,
0.00240385,9.64219,9.63603,9.63824,
0.00239808,9.63452,9.64231,9.64211,
0.00239234,9.64237,9.63568,9.63768,
0.00238663,9.63472,9.64206,9.64157,
0.00238095,9.64257,9.63545,9.63716,
0.0023753,9.63506,9.64229,9.64095,
0.00236967,9.64285,9.63522,9.63654,
0.00236407,9.63558,9.64216,9.63996,
0.00235849,9.64127,9.63555,9.63385,
0.00235294,9.6361,9.64203,9.64403,
0.00234742,9.64166,9.63556,9.63779,
0.00234192,9.63671,9.64241,9.64279,
0.00233645,9.64207,9.63567,9.63663,
0.002331,9.63548,9.64191,9.63964,
0.00232558,9.64251,9.63631,9.63532,
0.00232019,9.63616,9.64193,9.64336,
0.00231481,9.64114,9.63604,9.63725,
0.00230947,9.63689,9.64246,9.64196,
0.00230415,9.64171,9.6363,9.63573,
0.00229885,9.63575,9.64211,9.63836,
0.00229358,9.64229,9.63564,9.63918,
0.00228833,9.63656,9.64228,9.64176,
0.0022831,9.64106,9.63645,9.63567,
0.0022779,9.63746,9.64155,9.6398,
0.00227273,9.64177,9.63688,9.63887,
0.00226757,9.63645,9.64227,9.641,
0.00226244,9.64251,9.63679,9.6369,
0.00225734,9.6374,9.6421,9.63889,
0.00225225,9.64135,9.63683,9.63808,
0.00224719,9.63647,9.64194,9.63996,
0.00224215,9.64222,9.63635,9.63584,
0.00223714,9.63751,9.64232,9.64292,
0.00223214,9.64116,9.63643,9.6366,
0.00222717,9.63661,9.6418,9.63818,
0.00222222,9.64211,9.63653,9.63948,
0.00221729,9.63776,9.6413,9.64096,
0.00221239,9.64111,9.6372,9.63489,
0.00220751,9.63697,9.64134,9.64143,
0.00220264,9.64212,9.63692,9.63755,
0.0021978,9.63818,9.64141,9.63855,
0.00219298,9.64122,9.63764,9.63797,
0.00218818,9.63748,9.64151,9.63895,
0.00218341,9.64232,9.63741,9.64035,
0.00217865,9.6388,9.64217,9.64132,
0.00217391,9.64149,9.63776,9.63512,
0.0021692,9.63813,9.64137,9.64137,
0.0021645,9.64069,9.63814,9.63541,
0.00215983,9.6375,9.64113,9.64132,
0.00215517,9.64198,9.63799,9.63745,
0.00215054,9.63897,9.64189,9.64345,
0.00214592,9.64124,9.63743,9.63737,
0.00214133,9.63841,9.64171,9.64317,
0.00213675,9.64053,9.6379,9.63713,
0.0021322,9.63792,9.64157,9.63738,
0.00212766,9.64199,9.63795,9.63904,
0.00212314,9.63947,9.642,9.63896,
0.00211864,9.64135,9.6385,9.6387,
0.00211416,9.63904,9.64192,9.63862,
0.0021097,9.64074,9.63806,9.63808,
0.00210526,9.63861,9.6409,9.6378,
0.00210084,9.64023,9.63766,9.63759,
0.00209644,9.63824,9.6409,9.63712,
0.00209205,9.64181,9.63888,9.63888,
0.00208768,9.64001,9.64148,9.64406,
0.00208333,9.64135,9.63855,9.63806,
0.002079,9.63971,9.64155,9.64322,
0.00207469,9.64089,9.63825,9.63728,
0.00207039,9.6394,9.64066,9.64221,
0.00206612,9.64053,9.63798,9.63624,
0.00206186,9.63918,9.64081,9.64102,
0.00205761,9.64013,9.63938,9.63519,
0.00205339,9.63898,9.64099,9.6399,
0.00204918,9.63982,9.6392,9.63965,
0.00204499,9.6388,9.64123,9.63857,
0.00204082,9.6395,9.63847,9.63854,
0.00203666,9.63867,9.64048,9.63702,
0.00203252,9.63927,9.63837,9.63692,
0.0020284,9.64073,9.6408,9.64359,
0.00202429,9.64119,9.63937,9.63777,
0.0020202,9.64066,9.6406,9.64197,
0.00201613,9.64099,9.63877,9.64203,
0.00201207,9.64064,9.641,9.64024,
0.00200803,9.64082,9.63927,9.64027,
0.00200401,9.64063,9.64089,9.63845,
0.002,9.64077,9.63875,9.63854,
0.00199601,9.64065,9.64025,9.6425,
0.00199203,9.64069,9.63935,9.6365,
0.00198807,9.64072,9.64022,9.64027,
0.00198413,9.64065,9.64,9.64041,
0.0019802,9.64083,9.64128,9.63835,
0.00197628,9.64056,9.63902,9.63826,
0.00197239,9.64097,9.64078,9.64206,
0.0019685,9.64061,9.63916,9.642,
0.00196464,9.64112,9.63974,9.63957,
0.00196078,9.6407,9.63876,9.6398,
0.00195695,9.6413,9.64038,9.6433,
0.00195312,9.6385,9.64011,9.63526,
0.00194932,9.63929,9.64048,9.63855,
0.00194553,9.63859,9.6398,9.63873,
0.00194175,9.63957,9.64064,9.64197,
0.00193798,9.6388,9.63894,9.63614,
0.00193424,9.63985,9.64026,9.63944,
0.0019305,9.63899,9.63983,9.63956,
0.00192678,9.64018,9.64052,9.64252,
0.00192308,9.63923,9.64018,9.63671,
0.00191939,9.64051,9.63965,9.63985,
0.00191571,9.63943,9.63997,9.63997,
0.00191205,9.64092,9.6405,9.64284,
0.0019084,9.63976,9.6398,9.63698,
0.00190476,9.64132,9.64022,9.63982,
0.00190114,9.64005,9.63969,9.64017,
0.00189753,9.6395,9.6395,9.64049,
0.00189394,9.63808,9.64014,9.64105,
0.00189036,9.63992,9.64042,9.63726,
0.00188679,9.63849,9.63952,9.63768,
0.00188324,9.6405,9.6403,9.64009,
0.0018797,9.63892,9.63946,9.64059,
0.00187617,9.64104,9.63962,9.64305,
0.00187266,9.63935,9.63945,9.6372,
0.00186916,9.64162,9.6395,9.63947,
0.00186567,9.63745,9.64066,9.6377,
0.0018622,9.63984,9.63944,9.63981,
0.00185874,9.63798,9.63951,9.64034,
0.00185529,9.64048,9.63943,9.6423,
0.00185185,9.63856,9.6402,9.63655,
0.00184843,9.64116,9.63998,9.6386,
0.00184502,9.63918,9.63968,9.6389,
0.00184162,9.6419,9.63886,9.64093,
0.00183824,9.63739,9.63986,9.63914,
0.00183486,9.64019,9.63892,9.64104,
0.0018315,9.63803,9.63998,9.6415,
0.00182815,9.64101,9.64016,9.63684,
0.00182482,9.63874,9.64017,9.63746,
0.00182149,9.6418,9.6391,9.63927,
0.00181818,9.63699,9.64041,9.63738,
0.00181488,9.6402,9.63985,9.639,
0.00181159,9.63773,9.64008,9.63955,
0.00180832,9.64105,9.63942,9.641,
0.00180505,9.63852,9.64033,9.64185,
0.0018018,9.64196,9.63905,9.64327,
0.00179856,9.63692,9.64001,9.64153,
0.00179533,9.64043,9.63925,9.63622,
0.00179211,9.63776,9.63975,9.63681,
0.00178891,9.64141,9.63952,9.63828,
0.00178571,9.63862,9.64074,9.6389,
0.00178253,9.63987,9.63922,9.63752,
0.00177936,9.63708,9.64049,9.63806,
0.0017762,9.6409,9.63835,9.63923,
0.00177305,9.638,9.6403,9.64006,
0.00176991,9.64196,9.6387,9.64096,
0.00176678,9.63649,9.64017,9.6394,
0.00176367,9.64053,9.63848,9.64012,
0.00176056,9.63752,9.64001,9.64104,
0.00175747,9.64162,9.63885,9.64197,
0.00175439,9.63601,9.6399,9.64,
0.00175131,9.64027,9.63929,9.64093,
0.00174825,9.63706,9.64041,9.64162,
0.0017452,9.64143,9.63851,9.64249,
0.00174216,9.63822,9.64099,9.64316,
0.00173913,9.64008,9.6378,9.64128,
0.00173611,9.63677,9.6403,9.64229,
0.0017331,9.64133,9.63833,9.64279,
0.0017301,9.63795,9.64091,9.64345,
0.00172712,9.64004,9.63882,9.64151,
0.00172414,9.63663,9.63968,9.64211,
0.00172117,9.6413,9.63819,9.64274,
0.00171821,9.63785,9.64099,9.64344,
0.00171527,9.64009,9.63817,9.64111,
0.00171233,9.63654,9.63977,9.642,
0.0017094,9.64142,9.63876,9.64232,
0.00170648,9.63778,9.64112,9.64313,
0.00170358,9.64023,9.63756,9.64066,
0.00170068,9.63652,9.6406,9.64157,
0.00169779,9.64163,9.63763,9.64166,
0.00169492,9.63531,9.64073,9.63998,
0.00169205,9.64045,9.63832,9.63997,
0.00168919,9.63667,9.64093,9.64087,
0.00168634,9.64187,9.63843,9.64096,
0.0016835,9.63548,9.64108,9.63929,
0.00168067,9.64079,9.63793,9.63923,
0.00167785,9.63687,9.64131,9.64007,
0.00167504,9.63966,9.63806,9.63718,
0.00167224,9.63574,9.64023,9.6381,
0.00166945,9.64124,9.6376,9.63787,
0.00166667,9.63729,9.64049,9.63881,
0.00166389,9.64018,9.63844,9.63592,
0.00166113,9.6362,9.64013,9.63671,
0.00165837,9.64174,9.638,9.6364,
0.00165563,9.63518,9.64042,9.64183,
0.00165289,9.64072,9.63764,9.64119,
0.00165017,9.63688,9.64079,9.64219,
0.00164745,9.63975,9.63792,9.63906,
0.00164474,9.63604,9.64112,9.64018,
0.00164204,9.64142,9.63759,9.63952,
0.00163934,9.63514,9.64153,9.63781,
0.00163666,9.64047,9.6379,9.63693,
0.00163399,9.63702,9.6406,9.63792,
0.00163132,9.6395,9.63761,9.63461,
0.00162866,9.63622,9.64104,9.64297,
0.00162602,9.64129,9.63796,9.64197,
0.00162338,9.63537,9.64015,9.64032,
0.00162075,9.64038,9.6377,9.63939,
0.00161812,9.63732,9.64063,9.64057,
0.00161551,9.63949,9.63683,9.63681,
0.0016129,9.63656,9.64048,9.63773,
0.00161031,9.64139,9.6366,9.63673,
0.00160772,9.63583,9.64029,9.63498,
0.00160514,9.64056,9.63774,9.64115,
0.00160256,9.63782,9.64017,9.64243,
0.0016,9.63968,9.63756,9.63832,
0.00159744,9.63714,9.64074,9.63946,
0.0015949,9.64164,9.63675,9.63825,
0.00159236,9.63644,9.64067,9.63653,
0.00158983,9.64087,9.63731,9.63523,
0.0015873,9.63854,9.64129,9.64364,
0.00158479,9.64012,9.63655,9.63942,
0.00158228,9.63789,9.64053,9.64065,
0.00157978,9.63931,9.63645,9.63641,
0.00157729,9.63726,9.63985,9.63756,
0.0015748,9.64139,9.63773,9.63603,
0.00157233,9.63665,9.64121,9.6418,
0.00156986,9.6407,9.63637,9.6401,
0.0015674,9.63885,9.64057,9.6412,
0.00156495,9.64002,9.63699,9.63692,
0.0015625,9.63831,9.64063,9.63799,
0.00156006,9.63929,9.63698,9.63354,
0.00155763,9.63768,9.64065,9.64228,
0.00155521,9.64145,9.63633,9.64031,
0.0015528,9.63714,9.64075,9.63865,
0.00155039,9.64086,9.63709,9.63677,
0.00154799,9.63662,9.64082,9.63524,
0.0015456,9.64023,9.6365,9.64096,
0.00154321,9.63898,9.64097,9.64216,
0.00154083,9.63968,9.63659,9.63723,
0.00153846,9.63846,9.63972,9.63829,
0.0015361,9.63901,9.63665,9.63332,
0.00153374,9.63801,9.6413,9.64225,
0.00153139,9.64138,9.63679,9.6403,
0.00152905,9.63753,9.64008,9.63865,
0.00152672,9.64085,9.63628,9.63655,
0.00152439,9.63711,9.64097,9.64256,
0.00152207,9.6403,9.63649,9.64031,
0.00151976,9.63958,9.6398,9.6414,
0.00151745,9.63982,9.63666,9.63626,
0.00151515,9.63919,9.64074,9.63735,
0.00151286,9.63928,9.63618,9.63994,
0.00151057,9.63882,9.64101,9.64114,
0.0015083,9.63885,9.6358,9.63597,
